model,dataset,axis,transform,level,image_id,true_label,true_label_name,pred_label,pred_label_name,confidence,correct
yolo26n_cls,cifar10,appearance,pixelate,0,24,5,dog,4,deer,0.6939694881439209,0
yolo26n_cls,cifar10,appearance,pixelate,0,25,2,bird,2,bird,0.5854330658912659,1
yolo26n_cls,cifar10,appearance,pixelate,0,26,4,deer,1,automobile,0.5554862022399902,0
yolo26n_cls,cifar10,appearance,pixelate,0,27,0,airplane,1,automobile,0.9575050473213196,0
yolo26n_cls,cifar10,appearance,pixelate,0,28,9,truck,1,automobile,0.9999804496765137,0
yolo26n_cls,cifar10,appearance,pixelate,0,29,6,frog,1,automobile,0.56525057554245,0
yolo26n_cls,cifar10,appearance,pixelate,0,30,6,frog,1,automobile,0.9306931495666504,0
yolo26n_cls,cifar10,appearance,pixelate,0,31,5,dog,5,dog,0.9208796620368958,1
yolo26n_cls,cifar10,appearance,pixelate,0,32,4,deer,1,automobile,0.5761356949806213,0
yolo26n_cls,cifar10,appearance,pixelate,0,33,5,dog,1,automobile,0.7243459224700928,0
yolo26n_cls,cifar10,appearance,pixelate,0,34,9,truck,1,automobile,0.9326092004776001,0
yolo26n_cls,cifar10,appearance,pixelate,0,35,2,bird,3,cat,0.6673058867454529,0
yolo26n_cls,cifar10,appearance,pixelate,0,36,4,deer,4,deer,0.5152782797813416,1
yolo26n_cls,cifar10,appearance,pixelate,0,37,1,automobile,1,automobile,0.9999890327453613,1
yolo26n_cls,cifar10,appearance,pixelate,0,38,9,truck,1,automobile,0.999997615814209,0
yolo26n_cls,cifar10,appearance,pixelate,0,39,5,dog,3,cat,0.6429768204689026,0
yolo26n_cls,cifar10,appearance,pixelate,0,40,4,deer,1,automobile,0.9619933366775513,0
yolo26n_cls,cifar10,appearance,pixelate,0,41,6,frog,1,automobile,0.9989151954650879,0
yolo26n_cls,cifar10,appearance,pixelate,0,42,5,dog,1,automobile,0.9773894548416138,0
yolo26n_cls,cifar10,appearance,pixelate,0,43,6,frog,1,automobile,0.96272212266922,0
yolo26n_cls,cifar10,appearance,pixelate,0,44,0,airplane,1,automobile,0.9836602210998535,0
yolo26n_cls,cifar10,appearance,pixelate,0,45,9,truck,1,automobile,0.9999545812606812,0
yolo26n_cls,cifar10,appearance,pixelate,0,46,3,cat,3,cat,0.5217658281326294,1
yolo26n_cls,cifar10,appearance,pixelate,0,47,9,truck,1,automobile,0.9998490810394287,0
yolo26n_cls,cifar10,appearance,pixelate,0,48,7,horse,1,automobile,0.9522001147270203,0
yolo26n_cls,cifar10,appearance,pixelate,0,49,6,frog,3,cat,0.8465582132339478,0
yolo26n_cls,cifar10,appearance,pixelate,0,50,9,truck,1,automobile,0.871030867099762,0
yolo26n_cls,cifar10,appearance,pixelate,0,51,8,ship,1,automobile,0.9999798536300659,0
yolo26n_cls,cifar10,appearance,pixelate,0,52,0,airplane,3,cat,0.586199164390564,0
yolo26n_cls,cifar10,appearance,pixelate,0,53,3,cat,3,cat,0.35766223073005676,1
yolo26n_cls,cifar10,appearance,pixelate,0,54,8,ship,1,automobile,0.9895697832107544,0
yolo26n_cls,cifar10,appearance,pixelate,0,55,8,ship,3,cat,0.6145092248916626,0
yolo26n_cls,cifar10,appearance,pixelate,0,56,7,horse,1,automobile,0.9961644411087036,0
yolo26n_cls,cifar10,appearance,pixelate,0,57,7,horse,1,automobile,0.6949662566184998,0
yolo26n_cls,cifar10,appearance,pixelate,0,58,4,deer,1,automobile,0.8180556297302246,0
yolo26n_cls,cifar10,appearance,pixelate,0,59,6,frog,1,automobile,0.9953355193138123,0
yolo26n_cls,cifar10,appearance,pixelate,0,60,7,horse,4,deer,0.9013270735740662,0
yolo26n_cls,cifar10,appearance,pixelate,0,61,3,cat,3,cat,0.43477460741996765,1
yolo26n_cls,cifar10,appearance,pixelate,0,62,6,frog,1,automobile,0.9928967356681824,0
yolo26n_cls,cifar10,appearance,pixelate,0,63,3,cat,1,automobile,0.837717592716217,0
yolo26n_cls,cifar10,appearance,pixelate,0,64,6,frog,1,automobile,0.9980077147483826,0
yolo26n_cls,cifar10,appearance,pixelate,0,65,2,bird,1,automobile,0.9727638959884644,0
yolo26n_cls,cifar10,appearance,pixelate,0,66,1,automobile,1,automobile,0.9999980926513672,1
yolo26n_cls,cifar10,appearance,pixelate,0,67,2,bird,2,bird,0.9938445091247559,1
yolo26n_cls,cifar10,appearance,pixelate,0,68,3,cat,4,deer,0.8223450779914856,0
yolo26n_cls,cifar10,appearance,pixelate,0,69,7,horse,1,automobile,0.9977554678916931,0
yolo26n_cls,cifar10,appearance,pixelate,0,70,2,bird,1,automobile,0.7194892764091492,0
yolo26n_cls,cifar10,appearance,pixelate,0,71,6,frog,1,automobile,0.7875567078590393,0
yolo26n_cls,cifar10,appearance,pixelate,0,72,8,ship,1,automobile,0.5739690065383911,0
yolo26n_cls,cifar10,appearance,pixelate,0,73,8,ship,1,automobile,0.9910563230514526,0
yolo26n_cls,cifar10,appearance,pixelate,0,74,0,airplane,1,automobile,0.9952161312103271,0
yolo26n_cls,cifar10,appearance,pixelate,0,75,2,bird,2,bird,0.9999650716781616,1
yolo26n_cls,cifar10,appearance,pixelate,0,76,9,truck,1,automobile,0.9671947956085205,0
yolo26n_cls,cifar10,appearance,pixelate,0,77,3,cat,4,deer,0.5309478640556335,0
yolo26n_cls,cifar10,appearance,pixelate,0,78,3,cat,1,automobile,0.9989429116249084,0
yolo26n_cls,cifar10,appearance,pixelate,0,79,8,ship,1,automobile,0.9940651655197144,0
yolo26n_cls,cifar10,appearance,pixelate,0,80,8,ship,1,automobile,0.9999722242355347,0
yolo26n_cls,cifar10,appearance,pixelate,0,81,1,automobile,1,automobile,0.9999957084655762,1
yolo26n_cls,cifar10,appearance,pixelate,0,82,1,automobile,1,automobile,0.999976634979248,1
yolo26n_cls,cifar10,appearance,pixelate,0,83,7,horse,1,automobile,0.7937657833099365,0
yolo26n_cls,cifar10,appearance,pixelate,0,84,2,bird,2,bird,0.9959127306938171,1
yolo26n_cls,cifar10,appearance,pixelate,0,85,5,dog,1,automobile,0.6430326104164124,0
yolo26n_cls,cifar10,appearance,pixelate,0,86,2,bird,1,automobile,0.9996401071548462,0
yolo26n_cls,cifar10,appearance,pixelate,0,87,7,horse,1,automobile,0.5803011655807495,0
yolo26n_cls,cifar10,appearance,pixelate,0,88,8,ship,1,automobile,0.9993975162506104,0
yolo26n_cls,cifar10,appearance,pixelate,0,89,9,truck,1,automobile,1.0,0
yolo26n_cls,cifar10,appearance,pixelate,0,90,0,airplane,1,automobile,0.9957482218742371,0
yolo26n_cls,cifar10,appearance,pixelate,0,91,3,cat,1,automobile,0.7230508923530579,0
yolo26n_cls,cifar10,appearance,pixelate,0,92,8,ship,1,automobile,0.9981024861335754,0
yolo26n_cls,cifar10,appearance,pixelate,0,93,6,frog,1,automobile,0.9037533402442932,0
yolo26n_cls,cifar10,appearance,pixelate,0,94,4,deer,1,automobile,0.9624975323677063,0
yolo26n_cls,cifar10,appearance,pixelate,0,95,6,frog,4,deer,0.9983818531036377,0
yolo26n_cls,cifar10,appearance,pixelate,0,96,6,frog,4,deer,0.9742471575737,0
yolo26n_cls,cifar10,appearance,pixelate,0,97,0,airplane,2,bird,0.9850274324417114,0
yolo26n_cls,cifar10,appearance,pixelate,0,98,0,airplane,2,bird,0.8196026086807251,0
yolo26n_cls,cifar10,appearance,pixelate,0,99,7,horse,4,deer,0.9672684073448181,0
yolo26n_cls,cifar10,appearance,pixelate,0,100,4,deer,1,automobile,0.9968252182006836,0
yolo26n_cls,cifar10,appearance,pixelate,0,101,5,dog,1,automobile,0.4896934926509857,0
yolo26n_cls,cifar10,appearance,pixelate,0,102,6,frog,4,deer,0.8833815455436707,0
yolo26n_cls,cifar10,appearance,pixelate,0,103,3,cat,4,deer,0.9863370060920715,0
yolo26n_cls,cifar10,appearance,pixelate,0,104,1,automobile,1,automobile,1.0,1
yolo26n_cls,cifar10,appearance,pixelate,0,105,1,automobile,1,automobile,0.999976396560669,1
yolo26n_cls,cifar10,appearance,pixelate,0,106,3,cat,3,cat,0.8090370297431946,1
yolo26n_cls,cifar10,appearance,pixelate,0,107,6,frog,1,automobile,0.9966245889663696,0
yolo26n_cls,cifar10,appearance,pixelate,0,108,8,ship,1,automobile,0.9841480255126953,0
yolo26n_cls,cifar10,appearance,pixelate,0,109,7,horse,3,cat,0.4677690863609314,0
yolo26n_cls,cifar10,appearance,pixelate,0,110,4,deer,4,deer,0.6564043760299683,1
yolo26n_cls,cifar10,appearance,pixelate,0,111,0,airplane,1,automobile,0.9903049468994141,0
yolo26n_cls,cifar10,appearance,pixelate,0,112,6,frog,1,automobile,0.8139529228210449,0
yolo26n_cls,cifar10,appearance,pixelate,0,113,2,bird,2,bird,0.762359082698822,1
yolo26n_cls,cifar10,appearance,pixelate,0,114,1,automobile,1,automobile,1.0,1
yolo26n_cls,cifar10,appearance,pixelate,0,115,3,cat,1,automobile,0.9302129149436951,0
yolo26n_cls,cifar10,appearance,pixelate,0,116,0,airplane,4,deer,0.39662599563598633,0
yolo26n_cls,cifar10,appearance,pixelate,0,117,4,deer,1,automobile,0.9747134447097778,0
yolo26n_cls,cifar10,appearance,pixelate,0,118,2,bird,1,automobile,0.4873133897781372,0
yolo26n_cls,cifar10,appearance,pixelate,0,119,7,horse,1,automobile,0.9757920503616333,0
yolo26n_cls,cifar10,appearance,pixelate,0,120,8,ship,1,automobile,0.9995213747024536,0
yolo26n_cls,cifar10,appearance,pixelate,0,121,3,cat,3,cat,0.8158634305000305,1
yolo26n_cls,cifar10,appearance,pixelate,0,122,1,automobile,1,automobile,0.9999951124191284,1
yolo26n_cls,cifar10,appearance,pixelate,0,123,2,bird,2,bird,0.9816601276397705,1
yolo26n_cls,cifar10,appearance,pixelate,0,124,8,ship,1,automobile,0.5871383547782898,0
yolo26n_cls,cifar10,appearance,pixelate,0,125,0,airplane,1,automobile,0.9601736664772034,0
yolo26n_cls,cifar10,appearance,pixelate,0,126,8,ship,1,automobile,0.9496623873710632,0
yolo26n_cls,cifar10,appearance,pixelate,0,127,3,cat,4,deer,0.9913747906684875,0
yolo26n_cls,cifar10,appearance,pixelate,0,128,5,dog,1,automobile,0.8537508249282837,0
yolo26n_cls,cifar10,appearance,pixelate,0,129,2,bird,1,automobile,0.40723615884780884,0
yolo26n_cls,cifar10,appearance,pixelate,0,130,4,deer,4,deer,0.9616010189056396,1
yolo26n_cls,cifar10,appearance,pixelate,0,131,1,automobile,1,automobile,0.9999998807907104,1
yolo26n_cls,cifar10,appearance,pixelate,0,132,8,ship,4,deer,0.7308125495910645,0
yolo26n_cls,cifar10,appearance,pixelate,0,133,9,truck,1,automobile,1.0,0
yolo26n_cls,cifar10,appearance,pixelate,0,134,1,automobile,1,automobile,0.9996826648712158,1
yolo26n_cls,cifar10,appearance,pixelate,0,135,2,bird,3,cat,0.45850521326065063,0
yolo26n_cls,cifar10,appearance,pixelate,0,136,9,truck,1,automobile,0.9999948740005493,0
yolo26n_cls,cifar10,appearance,pixelate,0,137,7,horse,4,deer,0.6216768622398376,0
yolo26n_cls,cifar10,appearance,pixelate,0,138,2,bird,3,cat,0.38873836398124695,0
yolo26n_cls,cifar10,appearance,pixelate,0,139,9,truck,1,automobile,0.9999748468399048,0
yolo26n_cls,cifar10,appearance,pixelate,0,140,6,frog,1,automobile,0.7851419448852539,0
yolo26n_cls,cifar10,appearance,pixelate,0,141,5,dog,2,bird,0.7992101311683655,0
yolo26n_cls,cifar10,appearance,pixelate,0,142,6,frog,1,automobile,0.9464282393455505,0
yolo26n_cls,cifar10,appearance,pixelate,0,143,3,cat,1,automobile,0.9998937845230103,0
yolo26n_cls,cifar10,appearance,pixelate,0,144,8,ship,1,automobile,0.9963436722755432,0
yolo26n_cls,cifar10,appearance,pixelate,0,145,7,horse,1,automobile,0.9855600595474243,0
yolo26n_cls,cifar10,appearance,pixelate,0,146,6,frog,4,deer,0.6038734912872314,0
yolo26n_cls,cifar10,appearance,pixelate,0,147,2,bird,2,bird,0.9759109020233154,1
yolo26n_cls,cifar10,appearance,pixelate,0,148,5,dog,3,cat,0.5282666683197021,0
yolo26n_cls,cifar10,appearance,pixelate,0,149,2,bird,3,cat,0.9165734052658081,0
yolo26n_cls,cifar10,appearance,pixelate,0,150,8,ship,1,automobile,0.9999477863311768,0
yolo26n_cls,cifar10,appearance,pixelate,0,151,9,truck,1,automobile,0.9998217225074768,0
yolo26n_cls,cifar10,appearance,pixelate,0,152,6,frog,1,automobile,0.45856717228889465,0
yolo26n_cls,cifar10,appearance,pixelate,0,153,0,airplane,1,automobile,0.9992141723632812,0
yolo26n_cls,cifar10,appearance,pixelate,0,154,0,airplane,3,cat,0.6091815829277039,0
yolo26n_cls,cifar10,appearance,pixelate,0,155,5,dog,4,deer,0.8617949485778809,0
yolo26n_cls,cifar10,appearance,pixelate,0,156,2,bird,2,bird,0.6069192290306091,1
yolo26n_cls,cifar10,appearance,pixelate,0,157,9,truck,1,automobile,0.9990631937980652,0
yolo26n_cls,cifar10,appearance,pixelate,0,158,5,dog,4,deer,0.8812209367752075,0
yolo26n_cls,cifar10,appearance,pixelate,0,159,4,deer,4,deer,0.9919226169586182,1
yolo26n_cls,cifar10,appearance,pixelate,0,160,2,bird,2,bird,0.9966741800308228,1
yolo26n_cls,cifar10,appearance,pixelate,0,161,1,automobile,1,automobile,0.9999984502792358,1
yolo26n_cls,cifar10,appearance,pixelate,0,162,6,frog,1,automobile,0.5843024849891663,0
yolo26n_cls,cifar10,appearance,pixelate,0,163,6,frog,1,automobile,0.8700681328773499,0
yolo26n_cls,cifar10,appearance,pixelate,0,164,8,ship,1,automobile,0.9819698333740234,0
yolo26n_cls,cifar10,appearance,pixelate,0,165,4,deer,1,automobile,0.9354739189147949,0
yolo26n_cls,cifar10,appearance,pixelate,0,166,8,ship,1,automobile,0.9034991264343262,0
yolo26n_cls,cifar10,appearance,pixelate,0,167,4,deer,4,deer,0.6065642833709717,1
yolo26n_cls,cifar10,appearance,pixelate,0,168,5,dog,2,bird,0.94122713804245,0
yolo26n_cls,cifar10,appearance,pixelate,0,169,0,airplane,1,automobile,0.955917239189148,0
yolo26n_cls,cifar10,appearance,pixelate,0,170,9,truck,1,automobile,0.9998986721038818,0
yolo26n_cls,cifar10,appearance,pixelate,0,171,9,truck,1,automobile,0.9978534579277039,0
yolo26n_cls,cifar10,appearance,pixelate,0,172,9,truck,1,automobile,0.9999945163726807,0
yolo26n_cls,cifar10,appearance,pixelate,0,173,8,ship,1,automobile,0.8284201622009277,0
yolo26n_cls,cifar10,appearance,pixelate,0,174,9,truck,1,automobile,0.9999914169311523,0
yolo26n_cls,cifar10,appearance,pixelate,0,175,9,truck,1,automobile,0.9966247081756592,0
yolo26n_cls,cifar10,appearance,pixelate,0,176,3,cat,1,automobile,0.6190410852432251,0
yolo26n_cls,cifar10,appearance,pixelate,0,177,7,horse,1,automobile,0.9999990463256836,0
yolo26n_cls,cifar10,appearance,pixelate,0,178,5,dog,3,cat,0.4636409878730774,0
yolo26n_cls,cifar10,appearance,pixelate,0,179,0,airplane,1,automobile,0.6260488629341125,0
yolo26n_cls,cifar10,appearance,pixelate,0,180,0,airplane,1,automobile,0.8410422205924988,0
yolo26n_cls,cifar10,appearance,pixelate,0,181,5,dog,2,bird,0.6421523094177246,0
yolo26n_cls,cifar10,appearance,pixelate,0,182,2,bird,2,bird,0.9670162796974182,1
yolo26n_cls,cifar10,appearance,pixelate,0,183,2,bird,1,automobile,0.45438238978385925,0
yolo26n_cls,cifar10,appearance,pixelate,0,184,3,cat,2,bird,0.6563402414321899,0
yolo26n_cls,cifar10,appearance,pixelate,0,185,8,ship,4,deer,0.9705073237419128,0
yolo26n_cls,cifar10,appearance,pixelate,0,186,6,frog,1,automobile,0.5126183032989502,0
yolo26n_cls,cifar10,appearance,pixelate,0,187,3,cat,3,cat,0.3917585015296936,1
yolo26n_cls,cifar10,appearance,pixelate,0,188,4,deer,2,bird,0.9919620156288147,0
yolo26n_cls,cifar10,appearance,pixelate,0,189,0,airplane,1,automobile,0.7054036855697632,0
yolo26n_cls,cifar10,appearance,pixelate,0,190,5,dog,1,automobile,0.8779067397117615,0
yolo26n_cls,cifar10,appearance,pixelate,0,191,8,ship,4,deer,0.8395460247993469,0
yolo26n_cls,cifar10,appearance,pixelate,0,192,0,airplane,0,airplane,0.9946717619895935,1
yolo26n_cls,cifar10,appearance,pixelate,0,193,1,automobile,1,automobile,0.9999918937683105,1
yolo26n_cls,cifar10,appearance,pixelate,0,194,7,horse,4,deer,0.9480981230735779,0
yolo26n_cls,cifar10,appearance,pixelate,0,195,2,bird,1,automobile,0.7405145168304443,0
yolo26n_cls,cifar10,appearance,pixelate,0,196,8,ship,1,automobile,0.9999679327011108,0
yolo26n_cls,cifar10,appearance,pixelate,0,197,8,ship,4,deer,0.6146371960639954,0
yolo26n_cls,cifar10,appearance,pixelate,0,198,7,horse,1,automobile,0.40007638931274414,0
yolo26n_cls,cifar10,appearance,pixelate,0,199,8,ship,1,automobile,0.9971581697463989,0
yolo26n_cls,cifar10,appearance,pixelate,0,200,5,dog,1,automobile,0.8579303622245789,0
yolo26n_cls,cifar10,appearance,pixelate,0,201,1,automobile,1,automobile,0.9992077946662903,1
yolo26n_cls,cifar10,appearance,pixelate,0,202,8,ship,1,automobile,0.9999958276748657,0
yolo26n_cls,cifar10,appearance,pixelate,0,203,7,horse,1,automobile,0.9998599290847778,0
yolo26n_cls,cifar10,appearance,pixelate,0,204,1,automobile,1,automobile,0.9999728202819824,1
yolo26n_cls,cifar10,appearance,pixelate,0,205,3,cat,4,deer,0.9425821900367737,0
yolo26n_cls,cifar10,appearance,pixelate,0,206,0,airplane,2,bird,0.46760210394859314,0
yolo26n_cls,cifar10,appearance,pixelate,0,207,5,dog,2,bird,0.7659290432929993,0
yolo26n_cls,cifar10,appearance,pixelate,0,208,7,horse,1,automobile,0.9869487285614014,0
yolo26n_cls,cifar10,appearance,pixelate,0,209,9,truck,1,automobile,0.9892858862876892,0
yolo26n_cls,cifar10,appearance,pixelate,0,210,7,horse,4,deer,0.7245113849639893,0
yolo26n_cls,cifar10,appearance,pixelate,0,211,4,deer,0,airplane,0.8215788006782532,0
yolo26n_cls,cifar10,appearance,pixelate,0,212,5,dog,2,bird,0.9919528365135193,0
yolo26n_cls,cifar10,appearance,pixelate,0,213,9,truck,1,automobile,0.9999773502349854,0
yolo26n_cls,cifar10,appearance,pixelate,0,214,8,ship,1,automobile,0.9999622106552124,0
yolo26n_cls,cifar10,appearance,pixelate,0,215,0,airplane,2,bird,0.8528053760528564,0
yolo26n_cls,cifar10,appearance,pixelate,0,216,7,horse,7,horse,0.872422993183136,1
yolo26n_cls,cifar10,appearance,pixelate,0,217,9,truck,1,automobile,0.9999990463256836,0
yolo26n_cls,cifar10,appearance,pixelate,0,218,8,ship,1,automobile,0.9475924968719482,0
yolo26n_cls,cifar10,appearance,pixelate,0,219,2,bird,1,automobile,0.9745523929595947,0
yolo26n_cls,cifar10,appearance,pixelate,0,220,7,horse,1,automobile,0.977782130241394,0
yolo26n_cls,cifar10,appearance,pixelate,0,221,6,frog,3,cat,0.8240360617637634,0
yolo26n_cls,cifar10,appearance,pixelate,0,222,9,truck,1,automobile,0.9999669790267944,0
yolo26n_cls,cifar10,appearance,pixelate,0,223,4,deer,1,automobile,0.9733563661575317,0
yolo26n_cls,cifar10,appearance,pixelate,0,224,3,cat,4,deer,0.9716972708702087,0
yolo26n_cls,cifar10,appearance,pixelate,0,225,9,truck,1,automobile,0.9996432065963745,0
yolo26n_cls,cifar10,appearance,pixelate,0,226,6,frog,1,automobile,0.9656565189361572,0
yolo26n_cls,cifar10,appearance,pixelate,0,227,4,deer,4,deer,0.9462011456489563,1
yolo26n_cls,cifar10,appearance,pixelate,0,228,7,horse,4,deer,0.4129137396812439,0
yolo26n_cls,cifar10,appearance,pixelate,0,229,6,frog,1,automobile,0.9373875260353088,0
yolo26n_cls,cifar10,appearance,pixelate,0,230,5,dog,3,cat,0.4519574046134949,0
yolo26n_cls,cifar10,appearance,pixelate,0,231,1,automobile,1,automobile,1.0,1
yolo26n_cls,cifar10,appearance,pixelate,0,232,5,dog,1,automobile,0.48443979024887085,0
yolo26n_cls,cifar10,appearance,pixelate,0,233,8,ship,1,automobile,0.9999690055847168,0
yolo26n_cls,cifar10,appearance,pixelate,0,234,8,ship,1,automobile,0.992652416229248,0
yolo26n_cls,cifar10,appearance,pixelate,0,235,0,airplane,2,bird,0.9858344197273254,0
yolo26n_cls,cifar10,appearance,pixelate,0,236,4,deer,3,cat,0.5471298098564148,0
yolo26n_cls,cifar10,appearance,pixelate,0,237,0,airplane,1,automobile,0.9974555373191833,0
yolo26n_cls,cifar10,appearance,pixelate,0,238,5,dog,4,deer,0.9507263898849487,0
yolo26n_cls,cifar10,appearance,pixelate,0,239,5,dog,4,deer,0.9865490794181824,0
yolo26n_cls,cifar10,appearance,pixelate,0,240,1,automobile,1,automobile,0.9999996423721313,1
yolo26n_cls,cifar10,appearance,pixelate,0,241,1,automobile,1,automobile,0.9998360872268677,1
yolo26n_cls,cifar10,appearance,pixelate,0,242,8,ship,1,automobile,0.9999723434448242,0
yolo26n_cls,cifar10,appearance,pixelate,0,243,9,truck,1,automobile,0.999970555305481,0
yolo26n_cls,cifar10,appearance,pixelate,0,244,0,airplane,2,bird,0.6447004079818726,0
yolo26n_cls,cifar10,appearance,pixelate,0,245,3,cat,3,cat,0.8384319543838501,1
yolo26n_cls,cifar10,appearance,pixelate,0,246,1,automobile,1,automobile,1.0,1
yolo26n_cls,cifar10,appearance,pixelate,0,247,9,truck,1,automobile,0.9352066516876221,0
yolo26n_cls,cifar10,appearance,pixelate,0,248,2,bird,1,automobile,0.9999998807907104,0
yolo26n_cls,cifar10,appearance,pixelate,0,249,2,bird,3,cat,0.5491262078285217,0
yolo26n_cls,cifar10,appearance,pixelate,0,250,5,dog,1,automobile,0.9800082445144653,0
yolo26n_cls,cifar10,appearance,pixelate,0,251,3,cat,1,automobile,0.5729489922523499,0
yolo26n_cls,cifar10,appearance,pixelate,0,252,9,truck,1,automobile,0.9999752044677734,0
yolo26n_cls,cifar10,appearance,pixelate,0,253,9,truck,1,automobile,0.9999791383743286,0
yolo26n_cls,cifar10,appearance,pixelate,0,254,4,deer,2,bird,0.930658757686615,0
yolo26n_cls,cifar10,appearance,pixelate,0,255,0,airplane,1,automobile,0.9970340728759766,0
yolo26n_cls,cifar10,appearance,pixelate,0,256,3,cat,3,cat,0.6951630711555481,1
yolo26n_cls,cifar10,appearance,pixelate,0,257,0,airplane,1,automobile,0.9769434332847595,0
yolo26n_cls,cifar10,appearance,pixelate,0,258,0,airplane,1,automobile,0.999387264251709,0
yolo26n_cls,cifar10,appearance,pixelate,0,259,9,truck,1,automobile,0.9999967813491821,0
yolo26n_cls,cifar10,appearance,pixelate,0,260,8,ship,1,automobile,0.9983841180801392,0
yolo26n_cls,cifar10,appearance,pixelate,0,261,1,automobile,1,automobile,0.9999972581863403,1
yolo26n_cls,cifar10,appearance,pixelate,0,262,5,dog,1,automobile,0.6480880379676819,0
yolo26n_cls,cifar10,appearance,pixelate,0,263,7,horse,1,automobile,0.904731273651123,0
yolo26n_cls,cifar10,appearance,pixelate,0,264,0,airplane,1,automobile,0.998777449131012,0
yolo26n_cls,cifar10,appearance,pixelate,0,265,8,ship,1,automobile,0.9055837392807007,0
yolo26n_cls,cifar10,appearance,pixelate,0,266,2,bird,1,automobile,0.9752621054649353,0
yolo26n_cls,cifar10,appearance,pixelate,0,267,4,deer,1,automobile,0.7614677548408508,0
yolo26n_cls,cifar10,appearance,pixelate,0,268,7,horse,1,automobile,0.9956815242767334,0
yolo26n_cls,cifar10,appearance,pixelate,0,269,0,airplane,2,bird,0.6100361943244934,0
yolo26n_cls,cifar10,appearance,pixelate,0,270,2,bird,1,automobile,0.9936771988868713,0
yolo26n_cls,cifar10,appearance,pixelate,0,271,3,cat,1,automobile,0.8749894499778748,0
yolo26n_cls,cifar10,appearance,pixelate,0,272,6,frog,1,automobile,0.9998502731323242,0
yolo26n_cls,cifar10,appearance,pixelate,0,273,3,cat,4,deer,0.48886165022850037,0
yolo26n_cls,cifar10,appearance,pixelate,0,274,8,ship,1,automobile,0.999505877494812,0
yolo26n_cls,cifar10,appearance,pixelate,0,275,5,dog,1,automobile,0.8606956005096436,0
yolo26n_cls,cifar10,appearance,pixelate,0,276,0,airplane,1,automobile,0.8549407720565796,0
yolo26n_cls,cifar10,appearance,pixelate,0,277,3,cat,3,cat,0.7100746631622314,1
yolo26n_cls,cifar10,appearance,pixelate,0,278,4,deer,1,automobile,0.8094255328178406,0
yolo26n_cls,cifar10,appearance,pixelate,0,279,3,cat,1,automobile,0.9670462608337402,0
yolo26n_cls,cifar10,appearance,pixelate,0,280,9,truck,1,automobile,0.9961829781532288,0
yolo26n_cls,cifar10,appearance,pixelate,0,281,0,airplane,1,automobile,0.9994760155677795,0
yolo26n_cls,cifar10,appearance,pixelate,0,282,6,frog,1,automobile,0.4746423661708832,0
yolo26n_cls,cifar10,appearance,pixelate,0,283,1,automobile,1,automobile,0.9999995231628418,1
yolo26n_cls,cifar10,appearance,pixelate,0,284,0,airplane,1,automobile,0.9998718500137329,0
