image_id,image_path,true_label,true_label_name,subtype,cosine_similarity_to_cifar_prototype,drift_from_cifar_prototype
23,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\aircraft-airplane-flying-multi-panel-canvas-wall-art-3-horizontal-medium-gallery-wrap-tiaracle-3_1200x.png,0,airplane,abstract,0.4530876874923706,0.5469123125076294
24,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\airplane+collision.png,0,airplane,abstract,0.42239734530448914,0.5776026546955109
25,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\Airplane+V7.png,0,airplane,abstract,0.579046905040741,0.42095309495925903
26,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\airplane-abstract-3d-polygonal-wireframe-600nw-2729413101.png,0,airplane,abstract,0.5714802742004395,0.42851972579956055
27,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\airplane-going-storm-9480297.png,0,airplane,abstract,0.6162309646606445,0.38376903533935547
28,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\airplane-landing-abstract-art-349415888.png,0,airplane,abstract,0.6310451626777649,0.3689548373222351
29,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\airplane-wall-art.png,0,airplane,abstract,0.4860036373138428,0.5139963626861572
30,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\airplane-window-seat-travel-lovers-framed-canvas-wall-art-abstract-airplane-window-art-867450.png,0,airplane,abstract,0.3867441713809967,0.6132558286190033
31,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\Airplane_20wall_20art_20Propeller_20art_20Plane_c9f4ffbe-f212-4e65-907a-64b988c0b1f0.png,0,airplane,abstract,0.4207984209060669,0.5792015790939331
32,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\arturas-braziunas-painting-plane.png,0,airplane,abstract,0.5034645795822144,0.49653542041778564
33,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\artwork-prints-24x24-paper-beechcraft-king-air-king-of-the-sky-no-1-frank-martin-print-33414098223147.png,0,airplane,abstract,0.51698237657547,0.48301762342453003
34,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\artwork-prints-24x24-paper-the-piper-cub-frank-martin-print-33414099501099.png,0,airplane,abstract,0.5598505139350891,0.4401494860649109
35,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\b0851670-7bb7-4eb9-8656-76624ec03264.png,0,airplane,abstract,0.5365489721298218,0.4634510278701782
36,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\Beechcraft-King-Air-No.-2-sm.png,0,airplane,abstract,0.5210767984390259,0.4789232015609741
37,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\Boeing-727-No.-3-sm.png,0,airplane,abstract,0.654342770576477,0.34565722942352295
38,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\Buildings-and-airplane_-sky-and-building-_5-443941.png,0,airplane,abstract,0.41141605377197266,0.5885839462280273
39,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\buy-original-aviation-art-oil-painting-aircraft-artworks-plane-expressionism-artist-modern-david-padworny.png,0,airplane,abstract,0.6046837568283081,0.3953162431716919
40,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\CT1221_48_ga_horizontal_hv_200.png,0,airplane,abstract,0.37328964471817017,0.6267103552818298
41,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\CT1221_54_ga_horizontal_hv_200.png,0,airplane,abstract,0.37472549080848694,0.6252745091915131
42,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\d279d120a08653929cb27600c35b9261.png,0,airplane,abstract,0.6502013206481934,0.34979867935180664
43,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (1).png,0,airplane,abstract,0.3708001375198364,0.6291998624801636
44,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (10).png,0,airplane,abstract,0.5807809829711914,0.4192190170288086
45,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (11).png,0,airplane,abstract,0.4912916421890259,0.5087083578109741
46,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (12).png,0,airplane,abstract,0.43715524673461914,0.5628447532653809
47,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (13).png,0,airplane,abstract,0.4907821714878082,0.5092178285121918
48,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (14).png,0,airplane,abstract,0.450560986995697,0.549439013004303
49,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (15).png,0,airplane,abstract,0.6494054794311523,0.35059452056884766
50,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (16).png,0,airplane,abstract,0.523740828037262,0.47625917196273804
51,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (17).png,0,airplane,abstract,0.5180090665817261,0.4819909334182739
52,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (18).png,0,airplane,abstract,0.437971293926239,0.562028706073761
53,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (19).png,0,airplane,abstract,0.5595384240150452,0.44046157598495483
54,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (2).png,0,airplane,abstract,0.4035884141921997,0.5964115858078003
55,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (20).png,0,airplane,abstract,0.36943018436431885,0.6305698156356812
56,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (21).png,0,airplane,abstract,0.5165552496910095,0.4834447503089905
57,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (22).png,0,airplane,abstract,0.5176030397415161,0.4823969602584839
58,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (23).png,0,airplane,abstract,0.41917216777801514,0.5808278322219849
59,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (24).png,0,airplane,abstract,0.5279844403266907,0.4720155596733093
60,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (25).png,0,airplane,abstract,0.6998744606971741,0.3001255393028259
61,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (26).png,0,airplane,abstract,0.5893003344535828,0.41069966554641724
62,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (27).png,0,airplane,abstract,0.5652959942817688,0.4347040057182312
63,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (28).png,0,airplane,abstract,0.4639073312282562,0.5360926687717438
64,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (29).png,0,airplane,abstract,0.6262863874435425,0.3737136125564575
65,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (3).png,0,airplane,abstract,0.3306853473186493,0.6693146526813507
66,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (30).png,0,airplane,abstract,0.5764089226722717,0.42359107732772827
67,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (31).png,0,airplane,abstract,0.6643164753913879,0.33568352460861206
68,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (32).png,0,airplane,abstract,0.5118191838264465,0.48818081617355347
69,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (33).png,0,airplane,abstract,0.4123791754245758,0.5876208245754242
70,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (34).png,0,airplane,abstract,0.40841302275657654,0.5915869772434235
71,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (35).png,0,airplane,abstract,0.3666269779205322,0.6333730220794678
72,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (36).png,0,airplane,abstract,0.5964427590370178,0.4035572409629822
73,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (37).png,0,airplane,abstract,0.6709070801734924,0.32909291982650757
74,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (38).png,0,airplane,abstract,0.6344550848007202,0.3655449151992798
75,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (39).png,0,airplane,abstract,0.6285712122917175,0.37142878770828247
76,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (4).png,0,airplane,abstract,0.5252385139465332,0.4747614860534668
77,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (40).png,0,airplane,abstract,0.6509762406349182,0.3490237593650818
78,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (41).png,0,airplane,abstract,0.467492938041687,0.532507061958313
79,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (42).png,0,airplane,abstract,0.32188987731933594,0.6781101226806641
80,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (43).png,0,airplane,abstract,0.5530339479446411,0.4469660520553589
81,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (44).png,0,airplane,abstract,0.535792887210846,0.46420711278915405
82,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (45).png,0,airplane,abstract,0.5494692325592041,0.4505307674407959
83,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (46).png,0,airplane,abstract,0.5300273895263672,0.4699726104736328
84,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (47).png,0,airplane,abstract,0.4851433038711548,0.5148566961288452
85,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (48).png,0,airplane,abstract,0.5072665214538574,0.4927334785461426
86,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (49).png,0,airplane,abstract,0.4244217276573181,0.5755782723426819
87,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (5).png,0,airplane,abstract,0.5522634983062744,0.4477365016937256
88,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (50).png,0,airplane,abstract,0.6237224340438843,0.3762775659561157
89,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (51).png,0,airplane,abstract,0.5825971961021423,0.41740280389785767
90,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (52).png,0,airplane,abstract,0.58537757396698,0.41462242603302
91,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (53).png,0,airplane,abstract,0.4073626697063446,0.5926373302936554
92,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (54).png,0,airplane,abstract,0.7554481625556946,0.24455183744430542
93,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (55).png,0,airplane,abstract,0.5438129901885986,0.45618700981140137
94,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (6).png,0,airplane,abstract,0.42886924743652344,0.5711307525634766
95,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (7).png,0,airplane,abstract,0.48428547382354736,0.5157145261764526
96,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (8).png,0,airplane,abstract,0.6150767803192139,0.38492321968078613
97,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default (9).png,0,airplane,abstract,0.47850480675697327,0.5214951932430267
98,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\default.png,0,airplane,abstract,0.4666927754878998,0.5333072245121002
99,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\Designart-_Airplane-At-Sunset-I_-Transportation-Metal-Wall-Art-Set.png,0,airplane,abstract,0.4851868152618408,0.5148131847381592
100,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\Fighter-Plane-5web.png,0,airplane,abstract,0.3159763216972351,0.6840236783027649
101,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\fine-art-print-non-objective-composition-flight-of-an-airplane-1916-by-olga-rozanova-1171191898.png,0,airplane,abstract,0.40868067741394043,0.5913193225860596
102,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\flight-of-airplane-by-rozanova-is-a-painting-from-1916-featuring-an-HYBNTR.png,0,airplane,abstract,0.44920018315315247,0.5507998168468475
103,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\goncharova-airplane-over-train.png,0,airplane,abstract,0.41526371240615845,0.5847362875938416
104,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\Hero-2-33-_34_b82127fb-9994-4c2e-9958-f29d131a0895.png,0,airplane,abstract,0.46712538599967957,0.5328746140003204
105,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\il_570xN.5962413444_55jl.png,0,airplane,abstract,0.4297710955142975,0.5702289044857025
106,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\il_570xN.7173394390_6skj.png,0,airplane,abstract,0.5475926399230957,0.4524073600769043
107,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\il_fullxfull.3359419063_dsas.png,0,airplane,abstract,0.5063567757606506,0.49364322423934937
108,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\images (1).png,0,airplane,abstract,0.7392188310623169,0.2607811689376831
109,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\images (2).png,0,airplane,abstract,0.7564631700515747,0.2435368299484253
110,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\images.png,0,airplane,abstract,0.7223210334777832,0.2776789665222168
111,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\Macdonald-Wright-Airplane-Synchromy-wiki.png,0,airplane,abstract,0.5033551454544067,0.49664485454559326
112,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\Mehar+Abstract+Airplane+Window.png,0,airplane,abstract,0.29500097036361694,0.7049990296363831
113,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\mspin_googcolor_medium.png,0,airplane,abstract,0.5467438697814941,0.45325613021850586
114,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\painting-fly-away-miscellaneous-transportation-air-aircraft-large-open.png,0,airplane,abstract,0.44071388244628906,0.5592861175537109
115,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\plane-beige-abstract-poster-wall-art.png,0,airplane,abstract,0.5619367957115173,0.43806320428848267
116,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\plane-original-abstract-poster-wall-art.png,0,airplane,abstract,0.5922619104385376,0.4077380895614624
117,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\pngtree-abstract-airplane-flying-over-a-world-map-a-global-flight-connection-image_16372878.png,0,airplane,abstract,0.5717461705207825,0.42825382947921753
118,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\s-l400.png,0,airplane,abstract,0.42883414030075073,0.5711658596992493
119,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\sddefault.png,0,airplane,abstract,0.5010629892349243,0.4989370107650757
120,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\StillLifewithAirplane-1-631.png,0,airplane,abstract,0.5218313336372375,0.47816866636276245
121,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\vibrant-abstract-painting-airplane-soaring-colorful-sunset-sky-bold-strokes-yellow-orange-blue-create-dynamic-334828246.png,0,airplane,abstract,0.6342179775238037,0.3657820224761963
122,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\voyage-airplane-wrapped-canvas-giclee-print-wall-art__16692.1537086719.png,0,airplane,abstract,0.5571309328079224,0.44286906719207764
123,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\abstract\Yellow-Airplane-Abstract-Modern-Canvas-Wall-Art-Print_40a13741-0b67-4498-9fb6-e59a76fe0c38.016db65e7c506299f15d186bb7c67554.png,0,airplane,abstract,0.4376159906387329,0.5623840093612671
124,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\1-12099_cartoon-airplane-png-airplane-clipart-transparent-background.png,0,airplane,cartoon,0.5809625387191772,0.41903746128082275
125,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\1.png,0,airplane,cartoon,0.5447900295257568,0.45520997047424316
126,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\10451685-cartoon-plane.png,0,airplane,cartoon,0.5551789402961731,0.4448210597038269
127,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\254-2545928_aircraft-vector-blue-airplane-cartoon-airplane-png.png,0,airplane,cartoon,0.5956661701202393,0.40433382987976074
128,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\2da6f2b955f560bd77ef0a0c544cb641.png,0,airplane,cartoon,0.5534639954566956,0.44653600454330444
129,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\310-3100668_airplane-cartoon-picture-plane-clipart-transparent-background (1).png,0,airplane,cartoon,0.5876028537750244,0.4123971462249756
130,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\310-3100668_airplane-cartoon-picture-plane-clipart-transparent-background.png,0,airplane,cartoon,0.5726529359817505,0.4273470640182495
131,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\360_F_166738819_Uc0bCP56IPAwC4W1hAugRSZcpFNajLL3.png,0,airplane,cartoon,0.5793315172195435,0.42066848278045654
132,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\360_F_190349364_V4JXTr3j1oZOtsUmHH0t0ck4rSdIFYOb.png,0,airplane,cartoon,0.5156335234642029,0.4843664765357971
133,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\360_F_71574422_YS6S1xN8qaCTgv35ap06UeR0Ak2Kiga7.png,0,airplane,cartoon,0.6133957505226135,0.3866042494773865
134,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\360_F_843136182_RlLBAg7uIx6vfRDAae521WgGB5CG5yOk.png,0,airplane,cartoon,0.6189100742340088,0.3810899257659912
135,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\360_F_918099525_3PLflSx80RYv9xCT7IS3QCIy0eGeHGep.png,0,airplane,cartoon,0.506847083568573,0.493152916431427
136,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\39c6fbae113ceea17585d6ab52a3669f.png,0,airplane,cartoon,0.6194760799407959,0.3805239200592041
137,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\40cbbf0d9f65a3ccbb3241d47ff53ad4.png,0,airplane,cartoon,0.4656924903392792,0.5343075096607208
138,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\6-5.png,0,airplane,cartoon,0.5819858312606812,0.41801416873931885
139,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\61449300-happy-plane-cartoon.png,0,airplane,cartoon,0.48602262139320374,0.5139773786067963
140,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\a-pink-airplane-on-a-black-background-png.png,0,airplane,cartoon,0.5326813459396362,0.46731865406036377
141,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\a_08.png,0,airplane,cartoon,0.645799994468689,0.35420000553131104
142,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\airplane-aircraft-cartoon-icon-vector-cartoon-flying-in-the-plane-png.png,0,airplane,cartoon,0.5920271873474121,0.4079728126525879
143,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\airplane-blue-plane-icon-cartoon-vector-37521576.png,0,airplane,cartoon,0.5678951144218445,0.4321048855781555
144,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\airplane-cartoon--plane-drawing-clipart.png,0,airplane,cartoon,0.5809996128082275,0.41900038719177246
145,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\airplane-cartoon-5333775_1280.png,0,airplane,cartoon,0.6573548316955566,0.34264516830444336
146,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\airplane-cartoon-an-illustration-of-a-fun-airplane-cartoon-2BWYK5B.png,0,airplane,cartoon,0.48083770275115967,0.5191622972488403
147,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\airplane-cartoon-color-set-448177338.png,0,airplane,cartoon,0.506127655506134,0.49387234449386597
148,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\airplane\cartoon\airplane-cartoon-illustrative-design-vector.png,0,airplane,cartoon,0.5915226936340332,0.4084773063659668
